"Date Time        ","0.56v docked first row then 0.76v undocked Adjusted vBatt"
2024-03-22 03:37:00,10.697
2024-03-22 03:37:06,10.628
2024-03-22 03:37:12,10.714
2024-03-22 03:37:18,10.697
2024-03-22 03:37:24,10.714
2024-03-22 03:37:30,10.671
2024-03-22 03:37:36,10.68
2024-03-22 03:37:42,10.688
2024-03-22 03:37:48,10.671
2024-03-22 03:37:54,10.671
2024-03-22 03:38:00,10.705
2024-03-22 03:38:06,10.697
2024-03-22 03:38:12,10.68
2024-03-22 03:38:18,10.671
2024-03-22 03:38:24,10.577
2024-03-22 03:38:30,10.697
2024-03-22 03:38:36,10.697
2024-03-22 03:38:42,10.705
2024-03-22 03:38:48,10.662
2024-03-22 03:38:54,10.671
2024-03-22 03:39:00,10.68
2024-03-22 03:39:06,10.688
2024-03-22 03:39:12,10.671
2024-03-22 03:39:18,10.697
2024-03-22 03:39:24,10.688
2024-03-22 03:39:30,10.662
2024-03-22 03:39:36,10.68
2024-03-22 03:39:42,10.662
2024-03-22 03:39:48,10.671
2024-03-22 03:39:54,10.534
2024-03-22 03:40:00,10.603
2024-03-22 03:40:06,10.68
2024-03-22 03:40:12,10.628
2024-03-22 03:40:18,10.662
2024-03-22 03:40:24,10.62
2024-03-22 03:40:30,10.637
2024-03-22 03:40:36,10.654
2024-03-22 03:40:42,10.62
2024-03-22 03:40:48,10.628
2024-03-22 03:40:54,10.671
2024-03-22 03:41:00,10.637
2024-03-22 03:41:06,10.671
2024-03-22 03:41:12,10.671
2024-03-22 03:41:18,10.654
2024-03-22 03:41:24,10.525
2024-03-22 03:41:30,10.62
2024-03-22 03:41:36,10.645
2024-03-22 03:41:42,10.62
2024-03-22 03:41:48,10.654
2024-03-22 03:41:54,10.628
2024-03-22 03:42:00,10.594
2024-03-22 03:42:06,10.662
2024-03-22 03:42:12,10.662
2024-03-22 03:42:18,10.654
2024-03-22 03:42:24,10.611
2024-03-22 03:42:30,10.611
2024-03-22 03:42:36,10.654
2024-03-22 03:42:42,10.645
2024-03-22 03:42:48,10.637
2024-03-22 03:42:54,10.525
2024-03-22 03:43:00,10.62
2024-03-22 03:43:06,10.611
2024-03-22 03:43:12,10.645
2024-03-22 03:43:18,10.62
2024-03-22 03:43:24,10.628
2024-03-22 03:43:30,10.628
2024-03-22 03:43:36,10.62
2024-03-22 03:43:42,10.611
2024-03-22 03:43:48,10.594
2024-03-22 03:43:54,10.611
2024-03-22 03:44:00,10.603
2024-03-22 03:44:06,10.62
2024-03-22 03:44:12,10.594
2024-03-22 03:44:18,10.611
2024-03-22 03:44:24,10.603
2024-03-22 03:44:30,10.62
2024-03-22 03:44:36,10.611
2024-03-22 03:44:42,10.585
2024-03-22 03:44:48,10.611
2024-03-22 03:44:54,10.62
2024-03-22 03:45:00,10.603
2024-03-22 03:45:06,10.611
2024-03-22 03:45:12,10.568
2024-03-22 03:45:18,10.62
2024-03-22 03:45:24,10.62
2024-03-22 03:45:30,10.577
2024-03-22 03:45:36,10.56
2024-03-22 03:45:42,10.585
2024-03-22 03:45:48,10.577
2024-03-22 03:45:54,10.594
2024-03-22 03:46:00,10.594
2024-03-22 03:46:06,10.568
2024-03-22 03:46:12,10.525
2024-03-22 03:46:18,10.594
2024-03-22 03:46:24,10.594
2024-03-22 03:46:30,10.577
2024-03-22 03:46:36,10.577
2024-03-22 03:46:42,10.517
2024-03-22 03:46:48,10.568
2024-03-22 03:46:54,10.56
2024-03-22 03:47:00,10.56
2024-03-22 03:47:06,10.56
2024-03-22 03:47:12,10.551
2024-03-22 03:47:18,10.551
2024-03-22 03:47:24,10.577
2024-03-22 03:47:30,10.474
2024-03-22 03:47:36,10.56
2024-03-22 03:47:42,10.551
2024-03-22 03:47:48,10.551
2024-03-22 03:47:54,10.543
2024-03-22 03:48:00,10.56
2024-03-22 03:48:06,10.56
2024-03-22 03:48:12,10.568
2024-03-22 03:48:18,10.568
2024-03-22 03:48:24,10.585
2024-03-22 03:48:30,10.577
2024-03-22 03:48:36,10.577
2024-03-22 03:48:42,10.551
2024-03-22 03:48:48,10.56
2024-03-22 03:48:54,10.56
2024-03-22 03:49:00,10.491
2024-03-22 03:49:06,10.577
2024-03-22 03:49:12,10.543
2024-03-22 03:49:18,10.551
2024-03-22 03:49:24,10.551
2024-03-22 03:49:30,10.551
2024-03-22 03:49:36,10.551
2024-03-22 03:49:42,10.551
2024-03-22 03:49:48,10.543
2024-03-22 03:49:54,10.56
2024-03-22 03:50:00,10.465
2024-03-22 03:50:06,10.551
2024-03-22 03:50:12,10.517
2024-03-22 03:50:18,10.534
2024-03-22 03:50:24,10.534
2024-03-22 03:50:30,10.465
2024-03-22 03:50:36,10.5
2024-03-22 03:50:42,10.551
2024-03-22 03:50:48,10.525
2024-03-22 03:50:54,10.543
2024-03-22 03:51:00,10.534
2024-03-22 03:51:06,10.543
2024-03-22 03:51:12,10.5
2024-03-22 03:51:18,10.534
2024-03-22 03:51:24,10.543
2024-03-22 03:51:30,10.543
2024-03-22 03:51:36,10.56
2024-03-22 03:51:42,10.534
2024-03-22 03:51:48,10.517
2024-03-22 03:51:54,10.491
2024-03-22 03:52:00,10.414
2024-03-22 03:52:06,10.517
2024-03-22 03:52:12,10.525
2024-03-22 03:52:18,10.5
2024-03-22 03:52:24,10.483
2024-03-22 03:52:30,10.517
2024-03-22 03:52:36,10.517
2024-03-22 03:52:42,10.525
2024-03-22 03:52:48,10.508
2024-03-22 03:52:54,10.525
2024-03-22 03:53:00,10.491
2024-03-22 03:53:06,10.508
2024-03-22 03:53:12,10.525
2024-03-22 03:53:18,10.491
2024-03-22 03:53:24,10.5
2024-03-22 03:53:30,10.397
2024-03-22 03:53:36,10.5
2024-03-22 03:53:42,10.517
2024-03-22 03:53:48,10.5
2024-03-22 03:53:54,10.491
2024-03-22 03:54:00,10.5
2024-03-22 03:54:06,10.517
2024-03-22 03:54:12,10.525
2024-03-22 03:54:18,10.517
2024-03-22 03:54:24,10.525
2024-03-22 03:54:30,10.508
2024-03-22 03:54:36,10.517
2024-03-22 03:54:42,10.517
2024-03-22 03:54:48,10.517
2024-03-22 03:54:54,10.5
2024-03-22 03:55:00,10.414
2024-03-22 03:55:06,10.508
2024-03-22 03:55:12,10.525
2024-03-22 03:55:18,10.5
2024-03-22 03:55:24,10.5
2024-03-22 03:55:30,10.5
2024-03-22 03:55:36,10.483
2024-03-22 03:55:42,10.483
2024-03-22 03:55:48,10.5
2024-03-22 03:55:54,10.5
2024-03-22 03:56:00,10.491
2024-03-22 03:56:06,10.517
2024-03-22 03:56:12,10.5
2024-03-22 03:56:18,10.483
2024-03-22 03:56:24,10.491
2024-03-22 03:56:30,10.423
2024-03-22 03:56:36,10.491
2024-03-22 03:56:42,10.483
2024-03-22 03:56:48,10.5
2024-03-22 03:56:54,10.5
2024-03-22 03:57:00,10.491
2024-03-22 03:57:06,10.483
2024-03-22 03:57:12,10.474
2024-03-22 03:57:18,10.483
2024-03-22 03:57:24,10.491
2024-03-22 03:57:30,10.483
2024-03-22 03:57:36,10.465
2024-03-22 03:57:42,10.491
2024-03-22 03:57:48,10.483
2024-03-22 03:57:54,10.491
2024-03-22 03:58:00,10.388
2024-03-22 03:58:06,10.483
2024-03-22 03:58:12,10.491
2024-03-22 03:58:18,10.474
2024-03-22 03:58:24,10.474
2024-03-22 03:58:30,10.474
2024-03-22 03:58:36,10.483
2024-03-22 03:58:42,10.491
2024-03-22 03:58:48,10.483
2024-03-22 03:58:54,10.491
2024-03-22 03:59:00,10.474
2024-03-22 03:59:06,10.474
2024-03-22 03:59:12,10.483
2024-03-22 03:59:18,10.474
2024-03-22 03:59:24,10.491
2024-03-22 03:59:30,10.371
2024-03-22 03:59:36,10.474
2024-03-22 03:59:42,10.474
2024-03-22 03:59:48,10.457
2024-03-22 03:59:54,10.474
2024-03-22 04:00:00,10.465
2024-03-22 04:00:06,10.457
2024-03-22 04:00:12,10.465
2024-03-22 04:00:18,10.474
2024-03-22 04:00:24,10.483
2024-03-22 04:00:30,10.474
2024-03-22 04:00:36,10.474
2024-03-22 04:00:42,10.491
2024-03-22 04:00:48,10.483
2024-03-22 04:00:54,10.491
2024-03-22 04:01:00,10.363
2024-03-22 04:01:06,10.457
2024-03-22 04:01:12,10.483
2024-03-22 04:01:18,10.474
2024-03-22 04:01:24,10.465
2024-03-22 04:01:30,10.474
2024-03-22 04:01:36,10.465
2024-03-22 04:01:42,10.457
2024-03-22 04:01:48,10.465
2024-03-22 04:01:54,10.474
2024-03-22 04:02:00,10.448
2024-03-22 04:02:06,10.414
2024-03-22 04:02:12,10.491
2024-03-22 04:02:18,10.457
2024-03-22 04:02:24,10.474
2024-03-22 04:02:30,10.457
2024-03-22 04:02:36,10.414
2024-03-22 04:02:42,10.457
2024-03-22 04:02:48,10.474
2024-03-22 04:02:54,10.465
2024-03-22 04:03:00,10.44
2024-03-22 04:03:06,10.457
2024-03-22 04:03:12,10.465
2024-03-22 04:03:18,10.448
2024-03-22 04:03:24,10.457
2024-03-22 04:03:30,10.457
2024-03-22 04:03:36,10.465
2024-03-22 04:03:42,10.457
2024-03-22 04:03:48,10.44
2024-03-22 04:03:54,10.448
2024-03-22 04:04:00,10.457
2024-03-22 04:04:06,10.423
2024-03-22 04:04:12,10.423
2024-03-22 04:04:18,10.414
2024-03-22 04:04:24,10.44
2024-03-22 04:04:30,10.431
2024-03-22 04:04:36,10.406
2024-03-22 04:04:42,10.431
2024-03-22 04:04:48,10.414
2024-03-22 04:04:54,10.423
2024-03-22 04:05:00,10.44
2024-03-22 04:05:06,10.406
2024-03-22 04:05:12,10.406
2024-03-22 04:05:18,10.414
2024-03-22 04:05:24,10.431
2024-03-22 04:05:30,10.431
2024-03-22 04:05:36,10.328
2024-03-22 04:05:42,10.423
2024-03-22 04:05:48,10.38
2024-03-22 04:05:54,10.423
2024-03-22 04:06:00,10.44
2024-03-22 04:06:06,10.44
2024-03-22 04:06:12,10.431
2024-03-22 04:06:18,10.363
2024-03-22 04:06:24,10.457
2024-03-22 04:06:30,10.423
2024-03-22 04:06:36,10.431
2024-03-22 04:06:42,10.431
2024-03-22 04:06:48,10.397
2024-03-22 04:06:54,10.414
2024-03-22 04:07:00,10.431
2024-03-22 04:07:06,10.354
2024-03-22 04:07:12,10.448
2024-03-22 04:07:18,10.388
2024-03-22 04:07:24,10.423
2024-03-22 04:07:30,10.44
2024-03-22 04:07:36,10.388
2024-03-22 04:07:42,10.414
2024-03-22 04:07:48,10.397
2024-03-22 04:07:54,10.38
2024-03-22 04:08:00,10.431
2024-03-22 04:08:06,10.431
2024-03-22 04:08:12,10.414
2024-03-22 04:08:18,10.431
2024-03-22 04:08:24,10.431
2024-03-22 04:08:30,10.38
2024-03-22 04:08:36,10.328
2024-03-22 04:08:42,10.388
2024-03-22 04:08:48,10.406
2024-03-22 04:08:54,10.406
2024-03-22 04:09:00,10.388
2024-03-22 04:09:06,10.363
2024-03-22 04:09:12,10.38
2024-03-22 04:09:18,10.388
2024-03-22 04:09:24,10.388
2024-03-22 04:09:30,10.406
2024-03-22 04:09:36,10.388
2024-03-22 04:09:42,10.371
2024-03-22 04:09:48,10.38
2024-03-22 04:09:54,10.388
2024-03-22 04:10:00,10.406
2024-03-22 04:10:06,10.303
2024-03-22 04:10:12,10.397
2024-03-22 04:10:18,10.397
2024-03-22 04:10:24,10.397
2024-03-22 04:10:30,10.371
2024-03-22 04:10:36,10.388
2024-03-22 04:10:42,10.406
2024-03-22 04:10:48,10.397
2024-03-22 04:10:54,10.388
2024-03-22 04:11:00,10.414
2024-03-22 04:11:06,10.397
2024-03-22 04:11:12,10.388
2024-03-22 04:11:18,10.371
2024-03-22 04:11:24,10.388
2024-03-22 04:11:30,10.38
2024-03-22 04:11:36,10.294
2024-03-22 04:11:42,10.406
2024-03-22 04:11:48,10.388
2024-03-22 04:11:54,10.406
2024-03-22 04:12:00,10.388
2024-03-22 04:12:06,10.388
2024-03-22 04:12:12,10.406
2024-03-22 04:12:18,10.406
2024-03-22 04:12:24,10.397
2024-03-22 04:12:30,10.388
2024-03-22 04:12:36,10.363
2024-03-22 04:12:42,10.38
2024-03-22 04:12:48,10.354
2024-03-22 04:12:54,10.406
2024-03-22 04:13:00,10.38
2024-03-22 04:13:06,10.294
2024-03-22 04:13:12,10.38
2024-03-22 04:13:18,10.388
2024-03-22 04:13:24,10.371
2024-03-22 04:13:30,10.388
2024-03-22 04:13:36,10.388
2024-03-22 04:13:42,10.388
2024-03-22 04:13:48,10.38
2024-03-22 04:13:54,10.388
2024-03-22 04:14:00,10.371
2024-03-22 04:14:06,10.397
2024-03-22 04:14:12,10.363
2024-03-22 04:14:18,10.371
2024-03-22 04:14:24,10.388
2024-03-22 04:14:30,10.371
2024-03-22 04:14:36,10.311
2024-03-22 04:14:42,10.354
2024-03-22 04:14:48,10.363
2024-03-22 04:14:54,10.346
2024-03-22 04:15:00,10.363
2024-03-22 04:15:06,10.371
2024-03-22 04:15:12,10.354
2024-03-22 04:15:18,10.363
2024-03-22 04:15:24,10.346
2024-03-22 04:15:30,10.346
2024-03-22 04:15:36,10.363
2024-03-22 04:15:42,10.337
2024-03-22 04:15:48,10.371
2024-03-22 04:15:54,10.346
2024-03-22 04:16:00,10.363
2024-03-22 04:16:06,10.243
2024-03-22 04:16:12,10.32
2024-03-22 04:16:18,10.363
2024-03-22 04:16:24,10.354
2024-03-22 04:16:30,10.363
2024-03-22 04:16:36,10.371
2024-03-22 04:16:42,10.32
2024-03-22 04:16:48,10.363
2024-03-22 04:16:54,10.363
2024-03-22 04:17:00,10.38
2024-03-22 04:17:06,10.328
2024-03-22 04:17:12,10.371
2024-03-22 04:17:18,10.371
2024-03-22 04:17:24,10.354
2024-03-22 04:17:30,10.354
2024-03-22 04:17:36,10.277
2024-03-22 04:17:42,10.354
2024-03-22 04:17:48,10.363
2024-03-22 04:17:54,10.363
2024-03-22 04:18:00,10.363
2024-03-22 04:18:06,10.363
2024-03-22 04:18:12,10.363
2024-03-22 04:18:18,10.354
2024-03-22 04:18:24,10.38
2024-03-22 04:18:30,10.363
2024-03-22 04:18:36,10.354
2024-03-22 04:18:42,10.337
2024-03-22 04:18:48,10.354
2024-03-22 04:18:54,10.354
2024-03-22 04:19:00,10.277
2024-03-22 04:19:06,10.277
2024-03-22 04:19:12,10.363
2024-03-22 04:19:18,10.363
2024-03-22 04:19:24,10.354
2024-03-22 04:19:30,10.363
2024-03-22 04:19:36,10.354
2024-03-22 04:19:42,10.346
2024-03-22 04:19:48,10.363
2024-03-22 04:19:54,10.346
2024-03-22 04:20:00,10.363
2024-03-22 04:20:06,10.346
2024-03-22 04:20:12,10.32
2024-03-22 04:20:18,10.346
2024-03-22 04:20:24,10.354
2024-03-22 04:20:30,10.346
2024-03-22 04:20:36,10.311
2024-03-22 04:20:42,10.346
2024-03-22 04:20:48,10.337
2024-03-22 04:20:54,10.328
2024-03-22 04:21:00,10.337
2024-03-22 04:21:06,10.337
2024-03-22 04:21:12,10.346
2024-03-22 04:21:18,10.337
2024-03-22 04:21:24,10.32
2024-03-22 04:21:30,10.346
2024-03-22 04:21:36,10.337
2024-03-22 04:21:42,10.328
2024-03-22 04:21:48,10.328
2024-03-22 04:21:54,10.328
2024-03-22 04:22:00,10.328
2024-03-22 04:22:06,10.337
2024-03-22 04:22:12,10.337
2024-03-22 04:22:18,10.32
2024-03-22 04:22:24,10.32
2024-03-22 04:22:30,10.346
2024-03-22 04:22:36,10.328
2024-03-22 04:22:42,10.337
2024-03-22 04:22:48,10.337
2024-03-22 04:22:54,10.311
2024-03-22 04:23:00,10.328
2024-03-22 04:23:06,10.311
2024-03-22 04:23:12,10.346
2024-03-22 04:23:18,10.337
2024-03-22 04:23:24,10.354
2024-03-22 04:23:30,10.346
2024-03-22 04:23:36,10.346
2024-03-22 04:23:42,10.243
2024-03-22 04:23:48,10.32
2024-03-22 04:23:54,10.337
2024-03-22 04:24:00,10.346
2024-03-22 04:24:06,10.337
2024-03-22 04:24:12,10.32
2024-03-22 04:24:18,10.337
2024-03-22 04:24:24,10.328
2024-03-22 04:24:30,10.328
2024-03-22 04:24:36,10.337
2024-03-22 04:24:42,10.328
2024-03-22 04:24:48,10.328
2024-03-22 04:24:54,10.337
2024-03-22 04:25:00,10.337
2024-03-22 04:25:06,10.346
2024-03-22 04:25:12,10.2
2024-03-22 04:25:18,10.337
2024-03-22 04:25:24,10.346
2024-03-22 04:25:30,10.32
2024-03-22 04:25:36,10.311
2024-03-22 04:25:42,10.32
2024-03-22 04:25:48,10.243
2024-03-22 04:25:54,10.32
2024-03-22 04:26:00,10.32
2024-03-22 04:26:06,10.337
2024-03-22 04:26:12,10.328
2024-03-22 04:26:18,10.32
2024-03-22 04:26:24,10.286
2024-03-22 04:26:30,10.328
2024-03-22 04:26:36,10.328
2024-03-22 04:26:42,10.208
2024-03-22 04:26:48,10.277
2024-03-22 04:26:54,10.311
2024-03-22 04:27:00,10.277
2024-03-22 04:27:06,10.303
2024-03-22 04:27:12,10.32
2024-03-22 04:27:18,10.303
2024-03-22 04:27:24,10.337
2024-03-22 04:27:30,10.294
2024-03-22 04:27:36,10.26
2024-03-22 04:27:42,10.277
2024-03-22 04:27:48,10.328
2024-03-22 04:27:54,10.303
2024-03-22 04:28:00,10.32
2024-03-22 04:28:06,10.294
2024-03-22 04:28:12,10.217
2024-03-22 04:28:18,10.303
2024-03-22 04:28:24,10.303
2024-03-22 04:28:30,10.328
2024-03-22 04:28:36,10.303
2024-03-22 04:28:42,10.328
2024-03-22 04:28:48,10.294
2024-03-22 04:28:54,10.286
2024-03-22 04:29:00,10.303
2024-03-22 04:29:06,10.32
2024-03-22 04:29:12,10.303
2024-03-22 04:29:18,10.337
2024-03-22 04:29:24,10.328
2024-03-22 04:29:30,10.328
2024-03-22 04:29:36,10.337
2024-03-22 04:29:42,10.226
2024-03-22 04:29:48,10.311
2024-03-22 04:29:54,10.294
2024-03-22 04:30:00,10.337
2024-03-22 04:30:06,10.311
2024-03-22 04:30:12,10.32
2024-03-22 04:30:18,10.286
2024-03-22 04:30:24,10.303
2024-03-22 04:30:30,10.294
2024-03-22 04:30:36,10.32
2024-03-22 04:30:42,10.311
2024-03-22 04:30:48,10.294
2024-03-22 04:30:54,10.311
2024-03-22 04:31:00,10.303
2024-03-22 04:31:06,10.32
2024-03-22 04:31:12,10.183
2024-03-22 04:31:18,10.286
2024-03-22 04:31:24,10.311
2024-03-22 04:31:30,10.311
2024-03-22 04:31:36,10.294
2024-03-22 04:31:42,10.277
2024-03-22 04:31:48,10.303
2024-03-22 04:31:54,10.286
2024-03-22 04:32:00,10.251
2024-03-22 04:32:06,10.286
2024-03-22 04:32:12,10.294
2024-03-22 04:32:18,10.286
2024-03-22 04:32:24,10.303
2024-03-22 04:32:30,10.303
2024-03-22 04:32:36,10.303
2024-03-22 04:32:42,10.157
2024-03-22 04:32:48,10.294
2024-03-22 04:32:54,10.277
2024-03-22 04:33:00,10.208
2024-03-22 04:33:06,10.268
2024-03-22 04:33:12,10.294
2024-03-22 04:33:18,10.277
2024-03-22 04:33:24,10.26
2024-03-22 04:33:30,10.217
2024-03-22 04:33:36,10.277
2024-03-22 04:33:42,10.268
2024-03-22 04:33:48,10.26
2024-03-22 04:33:54,10.294
2024-03-22 04:34:00,10.26
2024-03-22 04:34:06,10.268
2024-03-22 04:34:12,10.174
2024-03-22 04:34:18,10.294
2024-03-22 04:34:24,10.294
2024-03-22 04:34:30,10.303
2024-03-22 04:34:36,10.277
2024-03-22 04:34:42,10.268
2024-03-22 04:34:48,10.277
2024-03-22 04:34:54,10.268
2024-03-22 04:35:00,10.251
2024-03-22 04:35:06,10.268
2024-03-22 04:35:12,10.286
2024-03-22 04:35:18,10.294
2024-03-22 04:35:24,10.26
2024-03-22 04:35:30,10.268
2024-03-22 04:35:36,10.286
2024-03-22 04:35:42,10.174
2024-03-22 04:35:48,10.294
2024-03-22 04:35:54,10.277
2024-03-22 04:36:00,10.286
2024-03-22 04:36:06,10.294
2024-03-22 04:36:12,10.303
2024-03-22 04:36:18,10.303
2024-03-22 04:36:24,10.294
2024-03-22 04:36:30,10.294
2024-03-22 04:36:36,10.268
2024-03-22 04:36:42,10.277
2024-03-22 04:36:48,10.32
2024-03-22 04:36:54,10.268
2024-03-22 04:37:00,10.243
2024-03-22 04:37:06,10.32
2024-03-22 04:37:12,10.183
2024-03-22 04:37:18,10.286
2024-03-22 04:37:24,10.26
2024-03-22 04:37:30,10.286
2024-03-22 04:37:36,10.26
2024-03-22 04:37:42,10.268
2024-03-22 04:37:48,10.286
2024-03-22 04:37:54,10.277
2024-03-22 04:38:00,10.286
2024-03-22 04:38:06,10.294
2024-03-22 04:38:12,10.26
2024-03-22 04:38:18,10.286
2024-03-22 04:38:24,10.268
2024-03-22 04:38:30,10.294
2024-03-22 04:38:36,10.277
2024-03-22 04:38:42,10.08
2024-03-22 04:38:48,10.234
2024-03-22 04:38:54,10.226
2024-03-22 04:39:00,10.226
2024-03-22 04:39:06,10.251
2024-03-22 04:39:12,10.251
2024-03-22 04:39:18,10.251
2024-03-22 04:39:24,10.243
2024-03-22 04:39:30,10.251
2024-03-22 04:39:36,10.226
2024-03-22 04:39:42,10.243
2024-03-22 04:39:48,10.234
2024-03-22 04:39:54,10.26
2024-03-22 04:40:00,10.268
2024-03-22 04:40:06,10.226
2024-03-22 04:40:12,10.26
2024-03-22 04:40:18,10.251
2024-03-22 04:40:24,10.217
2024-03-22 04:40:30,10.234
2024-03-22 04:40:36,10.26
2024-03-22 04:40:42,10.26
2024-03-22 04:40:48,10.234
2024-03-22 04:40:54,10.268
2024-03-22 04:41:00,10.243
2024-03-22 04:41:06,10.26
2024-03-22 04:41:12,10.234
2024-03-22 04:41:18,10.251
2024-03-22 04:41:24,10.251
2024-03-22 04:41:30,10.251
2024-03-22 04:41:36,10.243
2024-03-22 04:41:42,10.277
2024-03-22 04:41:48,10.26
2024-03-22 04:41:54,10.286
2024-03-22 04:42:00,10.26
2024-03-22 04:42:06,10.268
2024-03-22 04:42:12,10.268
2024-03-22 04:42:18,10.251
2024-03-22 04:42:24,10.234
2024-03-22 04:42:30,10.251
2024-03-22 04:42:36,10.277
2024-03-22 04:42:42,10.243
2024-03-22 04:42:48,10.234
2024-03-22 04:42:54,10.234
2024-03-22 04:43:00,10.26
2024-03-22 04:43:06,10.191
2024-03-22 04:43:12,10.234
2024-03-22 04:43:18,10.14
2024-03-22 04:43:24,10.226
2024-03-22 04:43:30,10.243
2024-03-22 04:43:36,10.234
2024-03-22 04:43:42,10.208
2024-03-22 04:43:48,10.217
2024-03-22 04:43:54,10.234
2024-03-22 04:44:00,10.243
2024-03-22 04:44:06,10.234
2024-03-22 04:44:12,10.226
2024-03-22 04:44:18,10.191
2024-03-22 04:44:24,10.234
2024-03-22 04:44:30,10.217
2024-03-22 04:44:36,10.234
2024-03-22 04:44:42,10.26
2024-03-22 04:44:48,10.131
2024-03-22 04:44:54,10.2
2024-03-22 04:45:00,10.208
2024-03-22 04:45:06,10.217
2024-03-22 04:45:12,10.2
2024-03-22 04:45:18,10.217
2024-03-22 04:45:24,10.191
2024-03-22 04:45:30,10.183
2024-03-22 04:45:36,10.217
2024-03-22 04:45:42,10.183
2024-03-22 04:45:48,10.208
2024-03-22 04:45:54,10.208
2024-03-22 04:46:00,10.208
2024-03-22 04:46:06,10.183
2024-03-22 04:46:12,10.208
2024-03-22 04:46:18,10.029
2024-03-22 04:46:24,10.2
2024-03-22 04:46:30,10.2
2024-03-22 04:46:36,10.2
2024-03-22 04:46:42,10.208
2024-03-22 04:46:48,10.191
2024-03-22 04:46:54,10.208
2024-03-22 04:47:00,10.234
2024-03-22 04:47:06,10.217
2024-03-22 04:47:12,10.208
2024-03-22 04:47:18,10.217
2024-03-22 04:47:24,10.208
2024-03-22 04:47:30,10.208
2024-03-22 04:47:36,10.183
2024-03-22 04:47:42,10.217
2024-03-22 04:47:48,10.131
2024-03-22 04:47:54,10.2
2024-03-22 04:48:00,10.208
2024-03-22 04:48:06,10.208
2024-03-22 04:48:12,10.208
2024-03-22 04:48:18,10.208
2024-03-22 04:48:24,10.2
2024-03-22 04:48:30,10.226
2024-03-22 04:48:36,10.208
2024-03-22 04:48:42,10.2
2024-03-22 04:48:48,10.2
2024-03-22 04:48:54,10.217
2024-03-22 04:49:00,10.226
2024-03-22 04:49:06,10.208
2024-03-22 04:49:12,10.208
2024-03-22 04:49:18,10.106
2024-03-22 04:49:24,10.208
2024-03-22 04:49:30,10.217
2024-03-22 04:49:36,10.217
2024-03-22 04:49:42,10.2
2024-03-22 04:49:48,10.2
2024-03-22 04:49:54,10.208
2024-03-22 04:50:00,10.208
2024-03-22 04:50:06,10.183
2024-03-22 04:50:12,10.208
2024-03-22 04:50:18,10.208
2024-03-22 04:50:24,10.2
2024-03-22 04:50:30,10.2
2024-03-22 04:50:36,10.2
2024-03-22 04:50:42,10.2
2024-03-22 04:50:48,10.08
2024-03-22 04:50:54,10.183
2024-03-22 04:51:00,10.183
2024-03-22 04:51:06,10.183
2024-03-22 04:51:12,10.191
2024-03-22 04:51:18,10.191
2024-03-22 04:51:24,10.191
2024-03-22 04:51:30,10.183
2024-03-22 04:51:36,10.2
2024-03-22 04:51:42,10.183
2024-03-22 04:51:48,10.191
2024-03-22 04:51:54,10.183
2024-03-22 04:52:00,10.183
2024-03-22 04:52:06,10.2
2024-03-22 04:52:12,10.166
2024-03-22 04:52:18,10.011
2024-03-22 04:52:24,10.191
2024-03-22 04:52:30,10.191
2024-03-22 04:52:36,10.191
2024-03-22 04:52:42,10.191
2024-03-22 04:52:48,10.208
2024-03-22 04:52:54,10.208
2024-03-22 04:53:00,10.191
2024-03-22 04:53:06,10.166
2024-03-22 04:53:12,10.2
2024-03-22 04:53:18,10.183
2024-03-22 04:53:24,10.2
2024-03-22 04:53:30,10.183
2024-03-22 04:53:36,10.208
2024-03-22 04:53:42,10.191
2024-03-22 04:53:48,10.063
2024-03-22 04:53:54,10.183
2024-03-22 04:54:00,10.2
2024-03-22 04:54:06,10.183
2024-03-22 04:54:12,10.191
2024-03-22 04:54:18,10.191
2024-03-22 04:54:24,10.174
2024-03-22 04:54:30,10.191
2024-03-22 04:54:36,10.183
2024-03-22 04:54:42,10.174
2024-03-22 04:54:48,10.174
2024-03-22 04:54:54,10.174
2024-03-22 04:55:00,10.191
2024-03-22 04:55:06,10.157
2024-03-22 04:55:12,10.183
2024-03-22 04:55:18,10.071
2024-03-22 04:55:24,10.174
2024-03-22 04:55:30,10.149
2024-03-22 04:55:36,10.157
2024-03-22 04:55:42,10.157
2024-03-22 04:55:48,10.174
2024-03-22 04:55:54,10.157
2024-03-22 04:56:00,10.157
2024-03-22 04:56:06,10.174
2024-03-22 04:56:12,10.174
2024-03-22 04:56:18,10.166
2024-03-22 04:56:24,10.183
2024-03-22 04:56:30,10.157
2024-03-22 04:56:36,10.183
2024-03-22 04:56:42,10.149
2024-03-22 04:56:48,10.054
2024-03-22 04:56:54,10.149
2024-03-22 04:57:00,10.131
2024-03-22 04:57:06,10.149
2024-03-22 04:57:12,10.157
2024-03-22 04:57:18,10.123
2024-03-22 04:57:24,10.157
2024-03-22 04:57:30,10.149
2024-03-22 04:57:36,10.174
2024-03-22 04:57:42,10.14
2024-03-22 04:57:48,10.149
2024-03-22 04:57:54,10.174
2024-03-22 04:58:00,10.157
2024-03-22 04:58:06,10.174
2024-03-22 04:58:12,10.157
2024-03-22 04:58:18,10.157
2024-03-22 04:58:24,10.149
2024-03-22 04:58:30,10.174
2024-03-22 04:58:36,10.157
2024-03-22 04:58:42,10.149
2024-03-22 04:58:48,10.166
2024-03-22 04:58:54,10.157
2024-03-22 04:59:00,10.174
