"Date Time        ","Adjusted vBatt"
2024-04-02 08:40:47,11.425
2024-04-02 08:40:53,11.408
2024-04-02 08:40:59,11.425
2024-04-02 08:41:05,11.416
2024-04-02 08:41:11,11.442
2024-04-02 08:41:17,11.399
2024-04-02 08:41:23,11.442
2024-04-02 08:41:29,11.425
2024-04-02 08:41:35,11.416
2024-04-02 08:41:41,11.425
2024-04-02 08:41:47,11.425
2024-04-02 08:41:53,11.399
2024-04-02 08:41:59,11.408
2024-04-02 08:42:05,11.425
2024-04-02 08:42:11,11.408
2024-04-02 08:42:17,11.416
2024-04-02 08:42:23,11.425
2024-04-02 08:42:29,11.408
2024-04-02 08:42:35,11.416
2024-04-02 08:42:41,11.433
2024-04-02 08:42:47,11.382
2024-04-02 08:42:53,11.365
2024-04-02 08:42:59,11.399
2024-04-02 08:43:05,11.416
2024-04-02 08:43:11,11.408
2024-04-02 08:43:17,11.416
2024-04-02 08:43:23,11.365
2024-04-02 08:43:29,11.382
2024-04-02 08:43:35,11.408
2024-04-02 08:43:41,11.382
2024-04-02 08:43:47,11.425
2024-04-02 08:43:53,11.382
2024-04-02 08:43:59,11.408
2024-04-02 08:44:05,11.399
2024-04-02 08:44:11,11.382
2024-04-02 08:44:17,11.451
2024-04-02 08:44:23,11.365
2024-04-02 08:44:29,11.382
2024-04-02 08:44:35,11.408
2024-04-02 08:44:41,11.408
2024-04-02 08:44:47,11.356
2024-04-02 08:44:53,11.399
2024-04-02 08:44:59,11.391
2024-04-02 08:45:05,11.374
2024-04-02 08:45:11,11.425
2024-04-02 08:45:17,11.433
2024-04-02 08:45:23,11.382
2024-04-02 08:45:29,11.374
2024-04-02 08:45:35,11.382
2024-04-02 08:45:41,11.408
2024-04-02 08:45:47,11.408
2024-04-02 08:45:53,11.408
2024-04-02 08:45:59,11.374
2024-04-02 08:46:05,11.382
2024-04-02 08:46:11,11.391
2024-04-02 08:46:17,11.374
2024-04-02 08:46:23,11.391
2024-04-02 08:46:29,11.399
2024-04-02 08:46:35,11.374
2024-04-02 08:46:41,11.382
2024-04-02 08:46:47,11.391
2024-04-02 08:46:53,11.348
2024-04-02 08:46:59,11.374
2024-04-02 08:47:05,11.391
2024-04-02 08:47:11,11.391
2024-04-02 08:47:17,11.374
2024-04-02 08:47:23,11.365
2024-04-02 08:47:29,11.382
2024-04-02 08:47:35,11.374
2024-04-02 08:47:41,11.391
2024-04-02 08:47:47,11.331
2024-04-02 08:47:53,11.356
2024-04-02 08:47:59,11.365
2024-04-02 08:48:05,11.356
2024-04-02 08:48:11,11.356
2024-04-02 08:48:17,11.348
2024-04-02 08:48:23,11.356
2024-04-02 08:48:29,11.356
2024-04-02 08:48:35,11.339
2024-04-02 08:48:41,11.382
2024-04-02 08:48:47,11.356
2024-04-02 08:48:53,11.374
2024-04-02 08:48:59,11.356
2024-04-02 08:49:05,11.331
2024-04-02 08:49:11,11.348
2024-04-02 08:49:17,11.305
2024-04-02 08:49:23,11.365
2024-04-02 08:49:29,11.331
2024-04-02 08:49:35,11.305
2024-04-02 08:49:41,11.348
2024-04-02 08:49:47,11.339
2024-04-02 08:49:53,11.391
2024-04-02 08:49:59,11.322
2024-04-02 08:50:05,11.305
2024-04-02 08:50:11,11.365
2024-04-02 08:50:17,11.356
2024-04-02 08:50:23,11.365
2024-04-02 08:50:29,11.322
2024-04-02 08:50:35,11.339
2024-04-02 08:50:41,11.331
2024-04-02 08:50:47,11.305
2024-04-02 08:50:53,11.374
2024-04-02 08:50:59,11.288
2024-04-02 08:51:05,11.331
2024-04-02 08:51:11,11.322
2024-04-02 08:51:17,11.348
2024-04-02 08:51:23,11.322
2024-04-02 08:51:29,11.331
2024-04-02 08:51:35,11.314
2024-04-02 08:51:41,11.296
2024-04-02 08:51:47,11.331
2024-04-02 08:51:53,11.288
2024-04-02 08:51:59,11.314
2024-04-02 08:52:05,11.279
2024-04-02 08:52:11,11.296
2024-04-02 08:52:17,11.254
2024-04-02 08:52:23,11.288
2024-04-02 08:52:29,11.322
2024-04-02 08:52:35,11.271
2024-04-02 08:52:41,11.305
2024-04-02 08:52:47,11.262
2024-04-02 08:52:53,11.305
2024-04-02 08:52:59,11.322
2024-04-02 08:53:05,11.288
2024-04-02 08:53:11,11.271
2024-04-02 08:53:17,11.271
2024-04-02 08:53:23,11.279
2024-04-02 08:53:29,11.279
2024-04-02 08:53:35,11.262
2024-04-02 08:53:41,11.271
2024-04-02 08:53:47,11.228
2024-04-02 08:53:53,11.288
2024-04-02 08:53:59,11.245
2024-04-02 08:54:05,11.254
2024-04-02 08:54:11,11.271
2024-04-02 08:54:17,11.271
2024-04-02 08:54:23,11.262
2024-04-02 08:54:29,11.271
2024-04-02 08:54:35,11.271
2024-04-02 08:54:41,11.271
2024-04-02 08:54:47,11.271
2024-04-02 08:54:53,11.279
2024-04-02 08:54:59,11.254
2024-04-02 08:55:05,11.271
2024-04-02 08:55:11,11.245
2024-04-02 08:55:17,11.202
2024-04-02 08:55:23,11.254
2024-04-02 08:55:29,11.262
2024-04-02 08:55:35,11.279
2024-04-02 08:55:41,11.262
2024-04-02 08:55:47,11.219
2024-04-02 08:55:53,11.245
2024-04-02 08:55:59,11.262
2024-04-02 08:56:05,11.254
2024-04-02 08:56:11,11.236
2024-04-02 08:56:17,11.219
2024-04-02 08:56:23,11.254
2024-04-02 08:56:29,11.254
2024-04-02 08:56:35,11.254
2024-04-02 08:56:41,11.219
2024-04-02 08:56:47,11.211
2024-04-02 08:56:53,11.245
2024-04-02 08:56:59,11.245
2024-04-02 08:57:05,11.219
2024-04-02 08:57:11,11.228
2024-04-02 08:57:17,11.254
2024-04-02 08:57:23,11.245
2024-04-02 08:57:29,11.236
2024-04-02 08:57:35,11.254
2024-04-02 08:57:41,11.219
2024-04-02 08:57:47,11.202
2024-04-02 08:57:53,11.194
2024-04-02 08:57:59,11.254
2024-04-02 08:58:05,11.262
2024-04-02 08:58:11,11.211
2024-04-02 08:58:17,11.194
2024-04-02 08:58:23,11.211
2024-04-02 08:58:29,11.219
2024-04-02 08:58:35,11.245
2024-04-02 08:58:41,11.219
2024-04-02 08:58:47,11.202
2024-04-02 08:58:53,11.211
2024-04-02 08:58:59,11.245
2024-04-02 08:59:05,11.228
2024-04-02 08:59:11,11.211
2024-04-02 08:59:17,11.202
2024-04-02 08:59:23,11.211
2024-04-02 08:59:29,11.228
2024-04-02 08:59:35,11.219
2024-04-02 08:59:41,11.228
2024-04-02 08:59:47,11.219
2024-04-02 08:59:53,11.211
2024-04-02 08:59:59,11.236
2024-04-02 09:00:05,11.236
2024-04-02 09:00:11,11.219
2024-04-02 09:00:17,11.219
2024-04-02 09:00:23,11.211
2024-04-02 09:00:29,11.194
2024-04-02 09:00:35,11.211
2024-04-02 09:00:41,11.202
2024-04-02 09:00:47,11.202
2024-04-02 09:00:53,11.185
2024-04-02 09:00:59,11.194
2024-04-02 09:01:05,11.219
2024-04-02 09:01:11,11.194
2024-04-02 09:01:17,11.185
2024-04-02 09:01:23,11.211
2024-04-02 09:01:29,11.202
2024-04-02 09:01:35,11.202
2024-04-02 09:01:41,11.211
2024-04-02 09:01:47,11.185
2024-04-02 09:01:53,11.194
2024-04-02 09:01:59,11.194
2024-04-02 09:02:05,11.202
2024-04-02 09:02:11,11.159
2024-04-02 09:02:17,11.228
2024-04-02 09:02:23,11.194
2024-04-02 09:02:29,11.202
2024-04-02 09:02:35,11.211
2024-04-02 09:02:41,11.194
2024-04-02 09:02:47,11.159
2024-04-02 09:02:53,11.142
2024-04-02 09:02:59,11.194
2024-04-02 09:03:05,11.202
2024-04-02 09:03:11,11.159
2024-04-02 09:03:17,11.194
2024-04-02 09:03:23,11.176
2024-04-02 09:03:29,11.176
2024-04-02 09:03:35,11.168
2024-04-02 09:03:41,11.202
2024-04-02 09:03:47,11.185
2024-04-02 09:03:53,11.151
2024-04-02 09:03:59,11.211
2024-04-02 09:04:05,11.176
2024-04-02 09:04:11,11.194
2024-04-02 09:04:17,11.176
2024-04-02 09:04:23,11.125
2024-04-02 09:04:29,11.168
2024-04-02 09:04:35,11.194
2024-04-02 09:04:41,11.185
2024-04-02 09:04:47,11.142
2024-04-02 09:04:53,11.151
2024-04-02 09:04:59,11.142
2024-04-02 09:05:05,11.185
2024-04-02 09:05:11,11.168
2024-04-02 09:05:17,11.176
2024-04-02 09:05:23,11.142
2024-04-02 09:05:29,11.142
2024-04-02 09:05:35,11.176
2024-04-02 09:05:41,11.151
2024-04-02 09:05:47,11.159
2024-04-02 09:05:53,11.099
2024-04-02 09:05:59,11.159
2024-04-02 09:06:05,11.194
2024-04-02 09:06:11,11.176
2024-04-02 09:06:17,11.134
2024-04-02 09:06:23,11.125
2024-04-02 09:06:29,11.125
2024-04-02 09:06:35,11.159
2024-04-02 09:06:41,11.151
2024-04-02 09:06:47,11.142
2024-04-02 09:06:53,11.159
2024-04-02 09:06:59,11.151
2024-04-02 09:07:05,11.117
2024-04-02 09:07:11,11.159
2024-04-02 09:07:17,11.108
2024-04-02 09:07:23,11.134
2024-04-02 09:07:29,11.151
2024-04-02 09:07:35,11.117
2024-04-02 09:07:41,11.142
2024-04-02 09:07:47,11.168
2024-04-02 09:07:53,11.151
2024-04-02 09:07:59,11.099
2024-04-02 09:08:05,11.159
2024-04-02 09:08:11,11.159
2024-04-02 09:08:17,11.142
2024-04-02 09:08:23,11.142
2024-04-02 09:08:29,11.108
2024-04-02 09:08:35,11.117
2024-04-02 09:08:41,11.151
2024-04-02 09:08:47,11.142
2024-04-02 09:08:53,11.091
2024-04-02 09:08:59,11.099
2024-04-02 09:09:05,11.108
2024-04-02 09:09:11,11.117
2024-04-02 09:09:17,11.134
2024-04-02 09:09:23,11.134
2024-04-02 09:09:29,11.117
2024-04-02 09:09:35,11.099
2024-04-02 09:09:41,11.117
2024-04-02 09:09:47,11.134
2024-04-02 09:09:53,11.117
2024-04-02 09:09:59,11.125
2024-04-02 09:10:05,11.099
2024-04-02 09:10:11,11.125
2024-04-02 09:10:17,11.117
2024-04-02 09:10:23,11.099
2024-04-02 09:10:29,11.091
2024-04-02 09:10:35,11.108
2024-04-02 09:10:41,11.099
2024-04-02 09:10:47,11.099
2024-04-02 09:10:53,11.108
2024-04-02 09:10:59,11.099
2024-04-02 09:11:05,11.091
2024-04-02 09:11:11,11.091
2024-04-02 09:11:17,11.117
2024-04-02 09:11:23,11.108
2024-04-02 09:11:29,11.108
2024-04-02 09:11:35,11.108
2024-04-02 09:11:41,11.099
2024-04-02 09:11:47,11.117
2024-04-02 09:11:53,11.065
2024-04-02 09:11:59,11.108
2024-04-02 09:12:05,11.074
2024-04-02 09:12:11,11.074
2024-04-02 09:12:17,11.099
2024-04-02 09:12:23,11.091
2024-04-02 09:12:29,11.108
2024-04-02 09:12:35,11.074
2024-04-02 09:12:41,11.082
2024-04-02 09:12:47,11.108
2024-04-02 09:12:53,11.091
2024-04-02 09:12:59,11.091
2024-04-02 09:13:05,11.099
2024-04-02 09:13:11,11.091
2024-04-02 09:13:17,11.099
2024-04-02 09:13:23,11.065
2024-04-02 09:13:29,11.082
2024-04-02 09:13:35,11.099
2024-04-02 09:13:41,11.074
2024-04-02 09:13:47,11.065
2024-04-02 09:13:53,11.082
2024-04-02 09:13:59,11.065
2024-04-02 09:14:05,11.057
2024-04-02 09:14:11,11.074
2024-04-02 09:14:17,11.074
2024-04-02 09:14:23,11.057
2024-04-02 09:14:29,11.091
2024-04-02 09:14:35,11.039
2024-04-02 09:14:41,11.065
2024-04-02 09:14:47,11.048
2024-04-02 09:14:53,11.048
2024-04-02 09:14:59,11.074
2024-04-02 09:15:05,11.074
2024-04-02 09:15:11,10.997
2024-04-02 09:15:17,11.031
2024-04-02 09:15:23,11.065
2024-04-02 09:15:29,11.065
2024-04-02 09:15:35,11.057
2024-04-02 09:15:41,11.031
2024-04-02 09:15:47,11.005
2024-04-02 09:15:53,11.039
2024-04-02 09:15:59,11.074
2024-04-02 09:16:05,11.048
2024-04-02 09:16:11,11.031
2024-04-02 09:16:17,11.065
2024-04-02 09:16:23,11.005
2024-04-02 09:16:29,11.014
2024-04-02 09:16:35,11.065
2024-04-02 09:16:41,11.039
2024-04-02 09:16:47,11.022
2024-04-02 09:16:53,11.057
2024-04-02 09:16:59,11.048
2024-04-02 09:17:05,11.074
2024-04-02 09:17:11,11.031
2024-04-02 09:17:17,11.014
2024-04-02 09:17:23,11.065
2024-04-02 09:17:29,11.074
2024-04-02 09:17:35,11.048
2024-04-02 09:17:41,11.022
2024-04-02 09:17:47,11.022
2024-04-02 09:17:53,11.048
2024-04-02 09:17:59,11.005
2024-04-02 09:18:05,11.031
2024-04-02 09:18:11,11.022
2024-04-02 09:18:17,11.022
2024-04-02 09:18:23,11.048
2024-04-02 09:18:29,11.014
2024-04-02 09:18:35,10.997
2024-04-02 09:18:41,11.014
2024-04-02 09:18:47,11.039
2024-04-02 09:18:53,11.014
2024-04-02 09:18:59,11.014
2024-04-02 09:19:05,11.039
2024-04-02 09:19:11,10.979
2024-04-02 09:19:17,10.962
2024-04-02 09:19:23,11.022
2024-04-02 09:19:29,11.014
2024-04-02 09:19:35,10.997
2024-04-02 09:19:41,10.997
2024-04-02 09:19:47,11.014
2024-04-02 09:19:53,10.988
2024-04-02 09:19:59,10.962
2024-04-02 09:20:05,11.014
2024-04-02 09:20:11,11.005
2024-04-02 09:20:17,10.962
2024-04-02 09:20:23,10.997
2024-04-02 09:20:29,11.031
2024-04-02 09:20:35,10.971
2024-04-02 09:20:41,10.979
2024-04-02 09:20:47,10.962
2024-04-02 09:20:53,10.988
2024-04-02 09:20:59,10.962
2024-04-02 09:21:05,10.997
2024-04-02 09:21:11,10.979
2024-04-02 09:21:17,10.997
2024-04-02 09:21:23,11.005
2024-04-02 09:21:29,10.954
2024-04-02 09:21:35,10.997
2024-04-02 09:21:41,10.954
2024-04-02 09:21:47,10.971
2024-04-02 09:21:53,10.971
2024-04-02 09:21:59,10.997
2024-04-02 09:22:05,10.988
2024-04-02 09:22:11,10.937
2024-04-02 09:22:17,10.979
2024-04-02 09:22:23,10.945
2024-04-02 09:22:29,10.971
2024-04-02 09:22:35,10.954
2024-04-02 09:22:41,10.954
2024-04-02 09:22:47,10.954
2024-04-02 09:22:53,10.979
2024-04-02 09:22:59,10.979
2024-04-02 09:23:05,10.988
2024-04-02 09:23:11,10.971
2024-04-02 09:23:17,10.937
2024-04-02 09:23:23,10.971
2024-04-02 09:23:29,10.954
2024-04-02 09:23:35,10.979
2024-04-02 09:23:41,10.937
2024-04-02 09:23:47,10.945
2024-04-02 09:23:53,10.962
2024-04-02 09:23:59,10.937
2024-04-02 09:24:05,10.971
2024-04-02 09:24:11,10.937
2024-04-02 09:24:17,10.988
2024-04-02 09:24:23,10.937
2024-04-02 09:24:29,10.954
2024-04-02 09:24:35,10.945
2024-04-02 09:24:41,10.954
2024-04-02 09:24:47,10.979
2024-04-02 09:24:53,10.945
2024-04-02 09:24:59,10.954
2024-04-02 09:25:05,10.962
2024-04-02 09:25:11,11.005
2024-04-02 09:25:17,10.954
2024-04-02 09:25:23,10.962
2024-04-02 09:25:29,10.919
2024-04-02 09:25:35,10.962
2024-04-02 09:25:41,10.962
2024-04-02 09:25:47,10.962
2024-04-02 09:25:53,10.945
2024-04-02 09:25:59,10.937
2024-04-02 09:26:05,10.937
2024-04-02 09:26:11,10.971
2024-04-02 09:26:17,10.945
2024-04-02 09:26:23,10.954
2024-04-02 09:26:29,10.971
2024-04-02 09:26:35,10.971
2024-04-02 09:26:41,10.945
2024-04-02 09:26:47,10.954
2024-04-02 09:26:53,10.962
2024-04-02 09:26:59,10.937
2024-04-02 09:27:05,10.937
2024-04-02 09:27:11,10.945
2024-04-02 09:27:17,10.954
2024-04-02 09:27:23,10.954
2024-04-02 09:27:29,10.945
2024-04-02 09:27:35,10.911
2024-04-02 09:27:41,10.937
2024-04-02 09:27:47,10.954
2024-04-02 09:27:53,10.954
2024-04-02 09:27:59,10.937
2024-04-02 09:28:05,10.962
2024-04-02 09:28:11,10.954
2024-04-02 09:28:17,10.954
2024-04-02 09:28:23,10.919
2024-04-02 09:28:29,10.911
2024-04-02 09:28:35,10.919
2024-04-02 09:28:41,10.962
2024-04-02 09:28:47,10.919
2024-04-02 09:28:53,10.919
2024-04-02 09:28:59,10.937
2024-04-02 09:29:05,10.954
2024-04-02 09:29:11,10.911
2024-04-02 09:29:17,10.919
2024-04-02 09:29:23,10.937
2024-04-02 09:29:29,10.919
2024-04-02 09:29:35,10.937
2024-04-02 09:29:41,10.902
2024-04-02 09:29:47,10.945
2024-04-02 09:29:53,10.928
2024-04-02 09:29:59,10.945
2024-04-02 09:30:05,10.919
2024-04-02 09:30:11,10.911
2024-04-02 09:30:17,10.945
2024-04-02 09:30:23,10.937
2024-04-02 09:30:29,10.928
2024-04-02 09:30:35,10.928
2024-04-02 09:30:41,10.945
2024-04-02 09:30:47,10.945
2024-04-02 09:30:53,10.919
2024-04-02 09:30:59,10.945
2024-04-02 09:31:05,10.902
2024-04-02 09:31:11,10.962
2024-04-02 09:31:17,10.954
2024-04-02 09:31:23,10.928
2024-04-02 09:31:29,10.894
2024-04-02 09:31:35,10.962
2024-04-02 09:31:41,10.894
2024-04-02 09:31:47,10.954
2024-04-02 09:31:53,10.928
2024-04-02 09:31:59,10.928
2024-04-02 09:32:05,10.937
2024-04-02 09:32:11,10.911
2024-04-02 09:32:17,10.962
2024-04-02 09:32:23,10.954
2024-04-02 09:32:29,10.945
2024-04-02 09:32:35,10.902
2024-04-02 09:32:41,10.911
2024-04-02 09:32:47,10.902
2024-04-02 09:32:53,10.954
2024-04-02 09:32:59,10.911
2024-04-02 09:33:05,10.911
2024-04-02 09:33:11,10.885
2024-04-02 09:33:17,10.902
2024-04-02 09:33:23,10.928
2024-04-02 09:33:29,10.902
2024-04-02 09:33:35,10.877
2024-04-02 09:33:41,10.885
2024-04-02 09:33:47,10.945
2024-04-02 09:33:53,10.919
2024-04-02 09:33:59,10.885
2024-04-02 09:34:05,10.919
2024-04-02 09:34:11,10.937
2024-04-02 09:34:17,10.911
2024-04-02 09:34:23,10.928
2024-04-02 09:34:29,10.902
2024-04-02 09:34:35,10.911
2024-04-02 09:34:41,10.902
2024-04-02 09:34:47,10.937
2024-04-02 09:34:53,10.911
2024-04-02 09:34:59,10.885
2024-04-02 09:35:05,10.902
2024-04-02 09:35:11,10.902
2024-04-02 09:35:17,10.919
2024-04-02 09:35:23,10.894
2024-04-02 09:35:29,10.928
2024-04-02 09:35:35,10.919
2024-04-02 09:35:41,10.877
2024-04-02 09:35:47,10.928
2024-04-02 09:35:53,10.885
2024-04-02 09:35:59,10.885
2024-04-02 09:36:05,10.919
2024-04-02 09:36:11,10.928
2024-04-02 09:36:17,10.928
2024-04-02 09:36:23,10.911
2024-04-02 09:36:29,10.945
2024-04-02 09:36:35,10.902
2024-04-02 09:36:41,10.885
2024-04-02 09:36:47,10.902
2024-04-02 09:36:53,10.911
2024-04-02 09:36:59,10.919
2024-04-02 09:37:05,10.937
2024-04-02 09:37:11,10.877
2024-04-02 09:37:17,10.877
2024-04-02 09:37:23,10.894
2024-04-02 09:37:29,10.919
2024-04-02 09:37:35,10.885
2024-04-02 09:37:41,10.894
2024-04-02 09:37:47,10.902
2024-04-02 09:37:53,10.911
2024-04-02 09:37:59,10.877
2024-04-02 09:38:05,10.902
2024-04-02 09:38:11,10.902
2024-04-02 09:38:17,10.885
2024-04-02 09:38:23,10.945
2024-04-02 09:38:29,10.902
2024-04-02 09:38:35,10.894
2024-04-02 09:38:41,10.902
2024-04-02 09:38:47,10.911
2024-04-02 09:38:53,10.894
2024-04-02 09:38:59,10.902
2024-04-02 09:39:05,10.894
2024-04-02 09:39:11,10.885
2024-04-02 09:39:17,10.894
2024-04-02 09:39:23,10.894
2024-04-02 09:39:29,10.911
2024-04-02 09:39:35,10.928
2024-04-02 09:39:41,10.911
2024-04-02 09:39:47,10.902
2024-04-02 09:39:53,10.877
2024-04-02 09:39:59,10.919
2024-04-02 09:40:05,10.894
2024-04-02 09:40:11,10.885
2024-04-02 09:40:17,10.894
2024-04-02 09:40:23,10.885
2024-04-02 09:40:29,10.894
2024-04-02 09:40:35,10.877
2024-04-02 09:40:41,10.894
2024-04-02 09:40:47,10.885
2024-04-02 09:40:53,10.894
2024-04-02 09:40:59,10.902
2024-04-02 09:41:05,10.919
2024-04-02 09:41:11,10.885
2024-04-02 09:41:17,10.894
2024-04-02 09:41:23,10.885
2024-04-02 09:41:29,10.868
2024-04-02 09:41:35,10.894
2024-04-02 09:41:41,10.894
2024-04-02 09:41:47,10.868
2024-04-02 09:41:53,10.894
2024-04-02 09:41:59,10.902
2024-04-02 09:42:05,10.868
2024-04-02 09:42:11,10.919
2024-04-02 09:42:17,10.877
2024-04-02 09:42:23,10.885
2024-04-02 09:42:29,10.894
2024-04-02 09:42:35,10.885
2024-04-02 09:42:41,10.885
2024-04-02 09:42:47,10.885
2024-04-02 09:42:53,10.868
2024-04-02 09:42:59,10.877
2024-04-02 09:43:05,10.894
2024-04-02 09:43:11,10.877
2024-04-02 09:43:17,10.877
2024-04-02 09:43:23,10.885
2024-04-02 09:43:29,10.885
2024-04-02 09:43:35,10.868
2024-04-02 09:43:41,10.877
2024-04-02 09:43:47,10.885
2024-04-02 09:43:53,10.885
2024-04-02 09:43:59,10.868
2024-04-02 09:44:05,10.885
2024-04-02 09:44:11,10.902
2024-04-02 09:44:17,10.885
2024-04-02 09:44:23,10.877
2024-04-02 09:44:29,10.885
2024-04-02 09:44:35,10.894
2024-04-02 09:44:41,10.868
2024-04-02 09:44:47,10.885
2024-04-02 09:44:53,10.877
2024-04-02 09:44:59,10.877
2024-04-02 09:45:05,10.885
2024-04-02 09:45:11,10.885
2024-04-02 09:45:17,10.885
2024-04-02 09:45:23,10.877
2024-04-02 09:45:29,10.877
2024-04-02 09:45:35,10.885
2024-04-02 09:45:41,10.877
2024-04-02 09:45:47,10.894
2024-04-02 09:45:53,10.894
2024-04-02 09:45:59,10.868
2024-04-02 09:46:05,10.877
2024-04-02 09:46:11,10.885
2024-04-02 09:46:17,10.877
2024-04-02 09:46:23,10.885
2024-04-02 09:46:29,10.885
2024-04-02 09:46:35,10.868
2024-04-02 09:46:41,10.877
2024-04-02 09:46:47,10.877
2024-04-02 09:46:53,10.885
2024-04-02 09:46:59,10.868
2024-04-02 09:47:05,10.894
2024-04-02 09:47:11,10.868
2024-04-02 09:47:17,10.885
2024-04-02 09:47:23,10.868
2024-04-02 09:47:29,10.868
2024-04-02 09:47:35,10.885
2024-04-02 09:47:41,10.885
2024-04-02 09:47:47,10.877
2024-04-02 09:47:53,10.877
2024-04-02 09:47:59,10.86
2024-04-02 09:48:05,10.877
2024-04-02 09:48:11,10.885
2024-04-02 09:48:17,10.894
2024-04-02 09:48:23,10.885
2024-04-02 09:48:29,10.851
2024-04-02 09:48:35,10.851
2024-04-02 09:48:41,10.868
2024-04-02 09:48:47,10.86
2024-04-02 09:48:53,10.851
2024-04-02 09:48:59,10.86
2024-04-02 09:49:05,10.868
2024-04-02 09:49:11,10.868
2024-04-02 09:49:17,10.894
2024-04-02 09:49:23,10.885
2024-04-02 09:49:29,10.851
2024-04-02 09:49:35,10.808
2024-04-02 09:49:41,10.851
2024-04-02 09:49:47,10.851
2024-04-02 09:49:53,10.877
2024-04-02 09:49:59,10.86
2024-04-02 09:50:05,10.86
2024-04-02 09:50:11,10.851
2024-04-02 09:50:17,10.86
2024-04-02 09:50:23,10.842
2024-04-02 09:50:29,10.851
2024-04-02 09:50:35,10.851
2024-04-02 09:50:41,10.877
2024-04-02 09:50:47,10.851
2024-04-02 09:50:53,10.877
2024-04-02 09:50:59,10.86
2024-04-02 09:51:05,10.842
2024-04-02 09:51:11,10.851
2024-04-02 09:51:17,10.877
2024-04-02 09:51:23,10.885
2024-04-02 09:51:29,10.868
2024-04-02 09:51:35,10.851
2024-04-02 09:51:41,10.834
2024-04-02 09:51:47,10.842
2024-04-02 09:51:53,10.851
2024-04-02 09:51:59,10.86
2024-04-02 09:52:05,10.834
2024-04-02 09:52:11,10.825
2024-04-02 09:52:17,10.851
2024-04-02 09:52:23,10.86
2024-04-02 09:52:29,10.868
2024-04-02 09:52:35,10.825
2024-04-02 09:52:41,10.851
2024-04-02 09:52:47,10.86
2024-04-02 09:52:53,10.851
2024-04-02 09:52:59,10.877
2024-04-02 09:53:05,10.851
2024-04-02 09:53:11,10.851
2024-04-02 09:53:17,10.842
2024-04-02 09:53:23,10.868
2024-04-02 09:53:29,10.868
2024-04-02 09:53:35,10.808
2024-04-02 09:53:41,10.86
2024-04-02 09:53:47,10.842
2024-04-02 09:53:53,10.877
2024-04-02 09:53:59,10.868
2024-04-02 09:54:05,10.825
2024-04-02 09:54:11,10.877
2024-04-02 09:54:17,10.868
2024-04-02 09:54:23,10.842
2024-04-02 09:54:29,10.825
2024-04-02 09:54:35,10.851
2024-04-02 09:54:41,10.842
2024-04-02 09:54:47,10.851
2024-04-02 09:54:53,10.86
2024-04-02 09:54:59,10.877
2024-04-02 09:55:05,10.834
2024-04-02 09:55:11,10.842
2024-04-02 09:55:17,10.851
2024-04-02 09:55:23,10.851
2024-04-02 09:55:29,10.868
2024-04-02 09:55:35,10.851
2024-04-02 09:55:41,10.842
2024-04-02 09:55:47,10.868
2024-04-02 09:55:53,10.86
2024-04-02 09:55:59,10.86
2024-04-02 09:56:05,10.842
2024-04-02 09:56:11,10.817
2024-04-02 09:56:17,10.842
2024-04-02 09:56:23,10.86
2024-04-02 09:56:29,10.834
2024-04-02 09:56:35,10.825
2024-04-02 09:56:41,10.825
2024-04-02 09:56:47,10.825
2024-04-02 09:56:53,10.86
2024-04-02 09:56:59,10.842
2024-04-02 09:57:05,10.851
2024-04-02 09:57:11,10.782
2024-04-02 09:57:17,10.825
2024-04-02 09:57:23,10.842
2024-04-02 09:57:29,10.825
2024-04-02 09:57:35,10.817
2024-04-02 09:57:41,10.842
2024-04-02 09:57:47,10.817
2024-04-02 09:57:53,10.851
2024-04-02 09:57:59,10.842
2024-04-02 09:58:05,10.842
2024-04-02 09:58:11,10.834
2024-04-02 09:58:17,10.817
2024-04-02 09:58:23,10.834
2024-04-02 09:58:29,10.86
2024-04-02 09:58:35,10.808
2024-04-02 09:58:41,10.774
2024-04-02 09:58:47,10.808
2024-04-02 09:58:53,10.825
2024-04-02 09:58:59,10.817
2024-04-02 09:59:05,10.808
2024-04-02 09:59:11,10.808
2024-04-02 09:59:17,10.791
2024-04-02 09:59:23,10.791
2024-04-02 09:59:29,10.842
2024-04-02 09:59:35,10.825
2024-04-02 09:59:41,10.851
2024-04-02 09:59:47,10.808
2024-04-02 09:59:53,10.834
2024-04-02 09:59:59,10.834
2024-04-02 10:00:05,10.834
2024-04-02 10:00:11,10.808
2024-04-02 10:00:17,10.8
2024-04-02 10:00:23,10.8
2024-04-02 10:00:29,10.808
2024-04-02 10:00:35,10.808
2024-04-02 10:00:41,10.8
2024-04-02 10:00:47,10.851
2024-04-02 10:00:53,10.8
2024-04-02 10:00:59,10.817
2024-04-02 10:01:05,10.834
2024-04-02 10:01:11,10.808
2024-04-02 10:01:17,10.791
2024-04-02 10:01:23,10.808
2024-04-02 10:01:29,10.834
2024-04-02 10:01:35,10.825
2024-04-02 10:01:41,10.8
2024-04-02 10:01:47,10.774
2024-04-02 10:01:53,10.808
2024-04-02 10:01:59,10.825
2024-04-02 10:02:05,10.8
2024-04-02 10:02:11,10.825
2024-04-02 10:02:17,10.791
2024-04-02 10:02:23,10.774
2024-04-02 10:02:29,10.825
2024-04-02 10:02:35,10.782
2024-04-02 10:02:41,10.834
2024-04-02 10:02:47,10.817
2024-04-02 10:02:53,10.791
